Query Sequence	ReCache	Parquet/Greedy	Columnar/Greedy	Columnar/LRU
3751	9282.91	11524.7	31881.2	38122.6
3752	9283	11524.8	31881.3	38122.7
3753	9283.07	11525.5	31881.4	38138.7
3754	9283.09	11525.5	31881.4	38146.2
3755	9293.14	11536.5	31881.7	38147
3756	9293.22	11536.8	31881.8	38173.1
3757	9293.3	11537	31882	38174
3758	9302.97	11547.7	31951.2	38174.3
3759	9303.01	11547.8	31951.3	38174.5
3760	9313.3	11559.5	32003.1	38231.2
3761	9313.32	11559.5	32003.1	38238.8
3762	9313.4	11559.8	32003.2	38238.8
3763	9324.98	11569.5	32004.9	38241.4
3764	9325.94	11580.8	32060.9	38300.7
3765	9326.03	11581.1	32061	38300.7
3766	9337.41	11590.6	32061.9	38301
3767	9337.63	11591.6	32062.2	38301.1
3768	9337.67	11591.7	32062.2	38301.4
3769	9337.71	11591.8	32062.3	38301.6
3770	9337.9	11592.9	32062.7	38301.7
3771	9337.98	11593.1	32062.9	38314
3772	9338.02	11593.2	32062.9	38314.1
3773	9338.1	11593.5	32063.1	38314.1
3774	9338.27	11594.5	32063.5	38314.3
3775	9339.33	11605.9	32138.5	38390.5
3776	9339.57	11607	32138.8	38390.6
3777	9339.62	11607.1	32138.8	38390.7
3778	9339.64	11607.2	32138.9	38394.4
3779	9339.83	11607.2	32139	38394.4
3780	9350.37	11619.2	32139.1	38397.3
3781	9350.47	11620.2	32139.2	38404.1
3782	9350.55	11620.4	32139.3	38404.2
3783	9350.65	11621.3	32139.4	38412.8
3784	9350.67	11621.3	32139.6	38417.9
3785	9352.72	11623.4	32139.6	38418.2
3786	9352.77	11623.5	32139.6	38418.4
3787	9352.79	11623.6	32144.2	38418.8
3788	9352.88	11624.3	32144.2	38419
3789	9353.06	11625.3	32144.4	38419.2
3790	9353.11	11625.4	32144.5	38419.3
3791	9353.13	11625.5	32144.5	38423
3792	9353.21	11625.8	32144.6	38424.2
3793	9353.24	11625.9	32144.6	38430
3794	9353.28	11626	32144.6	38430.2
3795	9353.46	11626	32144.8	38430.3
3796	9363.1	11636.7	32195.3	38483.3
3797	9363.3	11637.7	32195.5	38483.5
3798	9363.37	11637.8	32195.6	38490.9
3799	9363.41	11637.8	32195.6	38491
3800	9363.44	11637.8	32195.6	38498.1
3801	9363.48	11637.9	32195.7	38498.4
3802	9363.56	11638.1	32195.8	38498.5
3803	9363.61	11638.2	32229	38541.3
3804	9363.7	11638.5	32229	38541.3
3805	9363.89	11638.5	32229.2	38541.5
3806	9364.84	11649.8	32258	38569.1
3807	9365.08	11650.8	32258.3	38569.2
3808	9366.52	11650.9	32258.4	38570.4
3809	9366.55	11650.9	32258.4	38570.9
3810	9367.49	11662.3	32292.2	38571.2
3811	9367.52	11662.3	32292.2	38575
3812	9378.68	11671.5	32293.2	38635
3813	9390.23	11681.2	32294.9	38684.8
3814	9390.31	11681.5	32295	38684.9
3815	9390.39	11681.8	32295	38684.9
3816	9390.41	11681.8	32295.1	38685.4
3817	9390.45	11681.9	32295.1	38685.7
3818	9401.02	11693.8	32332.4	38764.7
3819	9401.22	11693.8	32332.5	38764.8
3820	9411.52	11705.5	32386.6	38818.9
3821	9411.54	11705.7	32386.7	38824.2
3822	9411.59	11705.7	32386.7	38830.6
3823	9411.68	11706.3	32386.8	38830.7
3824	9413.08	11717.8	32417	38831.8
3825	9413.12	11717.9	32417.1	38832
3826	9413.21	11718.2	32417.2	38845.3
3827	9488.39	11793.2	32492.3	38922.6
3828	9488.41	11793.2	32492.3	38929.1
3829	9488.45	11793.3	32492.4	38929.2
3830	9488.65	11794.7	32492.8	38929.3
3831	9488.73	11794.9	32492.9	38941.5
3832	9488.79	11795	32493	38949.2
3833	9488.87	11795.2	32493.2	38949.8
3834	9489.06	11795.2	32493.6	38950
3835	9493.4	11795.3	32493.6	38950.4
3836	9503.74	11807	32521.8	38984.4
3837	9503.82	11807.6	32521.9	38990.8
3838	9503.93	11807.6	32522	38998.4
3839	9504.15	11807.6	32522.2	38998.5
3840	9513.38	11817.1	32555.7	39037.1
3841	9513.72	11817.1	32572.7	39037.2
3842	9523.03	11826.6	32572.8	39038.5
3843	9523.11	11826.8	32572.9	39038.6
3844	9523.14	11826.9	32572.9	39038.7
3845	9523.21	11827.2	32573	39038.8
3846	9523.24	11827.3	32573	39044.5
3847	9523.32	11827.5	32573.2	39044.6
3848	9523.41	11828.4	32573.4	39052.2
3849	9523.49	11828.6	32573.5	39052.2
3850	9535.08	11838.3	32574.5	39127.9
3851	9544.32	11848.5	32620.7	39175.3
3852	9544.36	11848.6	32620.7	39175.4
3853	9544.39	11848.7	32620.8	39181.7
3854	9554.94	11860.6	32696	39182
3855	9554.99	11860.6	32696	39185.2
3856	9555.07	11860.9	32696.1	39197.2
3857	9555.15	11861.1	32696.2	39197.4
3858	9555.19	11861.2	32696.2	39202.8
3859	9555.64	11861.2	32700.8	39203.2
3860	9555.83	11861.2	32701	39203.3
3861	9566.13	11872.9	32752.8	39256.5
3862	9566.22	11873.1	32752.9	39268.7
3863	9566.3	11873.8	32753	39275.1
3864	9566.32	11873.8	32753	39278.3
3865	9566.78	11876	32753	39289.4
3866	9576.42	11886.6	32803.3	39340.8
3867	9576.44	11886.7	32803.3	39343.9
3868	9586.98	11898.6	32837.5	39377.3
3869	9597.55	11910.6	32911.5	39377.4
3870	9609.14	11920.2	32912.5	39460.9
3871	9609.16	11920.2	32912.5	39468.4
3872	9618.28	11929.4	32912.6	39515.8
3873	9618.74	11929.5	32912.6	39527.5
3874	9628.72	11940.4	32944.3	39556.7
3875	9628.76	11940.5	32944.3	39576.7
3876	9628.83	11940.6	32944.4	39584.3
3877	9628.9	11940.8	32944.5	39595.9
3878	9640.33	11950.2	32945.4	39596.2
3879	9640.79	11950.2	32945.5	39601
3880	9641.25	11952.4	32945.5	39601.2
3881	9651.79	11964.3	32945.5	39651.7
3882	9651.84	11964.4	32945.6	39651.9
3883	9660.93	11973.7	33018.8	39727.5
3884	9661.01	11974	33018.9	39739.3
3885	9661.09	11974.2	33019	39751.3
3886	9670.72	11985	33069.3	39803.4
3887	9670.74	11985	33069.3	39803.5
3888	9670.84	11986.1	33069.4	39810.5
3889	9670.91	11986.4	33069.5	39811
3890	9671	11986.7	33069.5	39823.3
3891	9671.17	11986.8	33069.7	39835.7
3892	9681.22	11997.9	33069.8	39858.4
3893	9691.31	12008.9	33119.1	39885.9
3894	9691.36	12009	33119.2	39885.9
3895	9691.81	12009	33119.2	39886.2
3896	9691.89	12009.3	33119.3	39898.2
3897	9691.97	12009.6	33119.4	39898.2
3898	9692.06	12009.7	33119.4	39898.9
3899	9692.14	12010	33119.5	39899.5
3900	9701.81	12020.7	33188.5	39899.8
3901	9712.39	12032.6	33263	39975.9
3902	9712.46	12032.9	33263.1	39987.5
3903	9785.77	12106.5	33336.8	40062.2
3904	9785.83	12106.6	33382	40062.4
3905	9797.42	12116.2	33383	40062.5
3906	9797.44	12116.3	33383	40067.6
3907	9809.03	12125.9	33384.7	40068.5
3908	9809.07	12126	33384.8	40068.6
3909	9809.09	12126.1	33384.8	40071.3
3910	9819.14	12137.1	33384.9	40072.1
3911	9828.23	12148.4	33419.5	40137.6
3912	9828.31	12148.6	33419.6	40172.9
3913	9828.37	12148.7	33490.8	40250.2
3914	9828.55	12149.7	33491	40260.2
3915	9839.11	12161.6	33524.3	40288.3
3916	9850.19	12170.8	33525.2	40347.2
3917	9850.25	12171.3	33525.3	40354.2
3918	9859.37	12182.7	33559.9	40354.4
3919	9859.4	12182.7	33559.9	40361.4
3920	9870.77	12192.2	33560.9	40388.6
3921	9870.82	12192.3	33560.9	40394.3
3922	9870.87	12192.3	33560.9	40402.4
3923	9881.42	12204.2	33635.6	40402.5
3924	9881.62	12204.3	33635.8	40414.4
3925	9881.64	12204.3	33635.8	40421.4
3926	9881.66	12204.3	33635.9	40424.6
3927	9881.7	12204.5	33635.9	40430.8
3928	9882.16	12204.5	33635.9	40443
3929	9882.66	12204.5	33636	40447.5
3930	9882.74	12204.8	33636.1	40459.6
3931	9882.93	12205.8	33636.3	40459.8
3932	9883.01	12206.1	33636.3	40472.1
3933	9883.09	12206.3	33636.4	40483.9
3934	9883.58	12206.3	33636.5	40484.2
3935	9883.92	12208.4	33650.1	40484.4
3936	9895.49	12218.1	33651.8	40486.7
3937	9895.94	12220.2	33656.4	40486.9
3938	9896.17	12221.3	33656.6	40499.1
3939	9896.21	12221.4	33656.7	40499.4
3940	9896.3	12221.8	33656.8	40503.2
3941	9896.38	12222	33656.8	40503.8
3942	9896.48	12222.2	33656.9	40504.1
3943	9896.5	12222.2	33657	40504.8
3944	9896.51	12222.3	33657	40508
3945	9896.56	12222.4	33657	40508
3946	9896.64	12222.6	33657.1	40508.1
3947	9905.71	12233.9	33714.4	40508.2
3948	9905.91	12233.9	33714.6	40510.5
3949	9905.99	12234.2	33714.7	40510.5
3950	9906.08	12234.4	33714.8	40510.7
3951	9906.11	12234.4	33714.8	40511.1
3952	9915.75	12245.1	33765.1	40564.1
3953	9925.52	12255.9	33804.3	40604.5
3954	9925.61	12256.2	33804.4	40604.6
3955	9925.65	12256.3	33804.5	40604.6
3956	9925.7	12256.5	33804.6	40605.3
3957	9935.35	12267.1	33855.2	40659
3958	9935.55	12268.2	33855.4	40659
3959	9935.57	12268.2	33855.4	40662.5
3960	9935.6	12268.2	33855.4	40662.7
3961	9935.65	12268.3	33855.5	40662.8
3962	9945.3	12279	33888.4	40693.3
3963	9945.35	12279.1	33888.5	40693.4
3964	9945.43	12279.4	33888.6	40693.5
3965	9945.5	12279.8	33888.6	40694.9
3966	9945.59	12280.6	33888.7	40701
3967	9945.79	12280.6	33889.2	40701.1
3968	9945.87	12280.9	33889.4	40701.2
3969	9945.92	12280.9	33890.8	40776.8
3970	9955.61	12291.6	33958.6	40777
3971	9965.95	12303.3	33989.2	40841.2
3972	9966	12303.4	33989.2	40841.2
3973	9966.09	12303.7	33989.3	40852.6
3974	9966.17	12304.4	33989.5	40858.9
3975	9966.25	12304.7	33989.7	40870.3
3976	9966.33	12305	33989.9	40870.9
3977	9966.37	12305.1	33990	40871
3978	9966.43	12305.3	33990.1	40877.4
3979	9966.48	12305.4	34082.2	40970.6
3980	9966.5	12305.4	34082.2	40970.7
3981	9966.53	12305.6	34082.2	40970.7
3982	9966.77	12305.6	34082.5	40970.8
3983	9966.86	12306.4	34082.6	40973.5
3984	9966.95	12306.5	34082.7	40973.6
3985	9978.37	12315.9	34083.7	41067.6
3986	9978.81	12318.1	34083.7	41079.7
3987	9978.88	12318.1	34083.8	41080.6
3988	9978.91	12318.1	34083.8	41080.8
3989	9988.04	12329.5	34157.1	41157.6
3990	9988.12	12329.7	34157.2	41178.4
3991	9988.22	12330.7	34157.3	41189.3
3992	9988.31	12330.8	34157.4	41189.4
3993	9988.39	12331.1	34157.4	41190.3
3994	9988.48	12331.2	34157.5	41190.4
3995	9988.57	12331.5	34157.6	41190.6
3996	9988.62	12331.5	34158.7	41292.3
3997	9988.67	12331.8	34158.8	41292.4
3998	9988.75	12332	34158.8	41292.4
3999	9998.06	12343.6	34192	41337.1
4000	9998.15	12344.4	34192.1	41337.1
